,Zone Name,Electrification Type,Reporting,ID,Name,Utility,Heat Rate,Capacity,Nameplate Capacity,Fuel,Area,Variable O&M,Fixed O&M,Var Cost Mod1,Var Cost Mod2,Fix Cost Mod1,Fix Cost Mod2,Forced Outage,Maintenance Rate,Non Cycling,Must Run,Start Up Costs,Minimum Capacity,Resource Begin Date,Resource End Date,Capacity Monthly Shape,Heat Rate at Minimum,Heat Rate Scalar,Ramp Rate,Min Up Time,Min Down Time,Shutdown Penalty,Maintenance Cycle,Maintenance Length,Maintenance Priority,Schedule Maintenance,Committed Heat Rate,Hourly Shaping Factor,Storage Control Type,Storage Inflow,Recharge Capacity,Maximum Storage,Initial Contents,Primary Fuel Limit,Start Fuel ID,Start Fuel Amount,Fuel Adder,Fuel Multiplier,Second Fuel,Second Fuel Limit,Second Fuel Adder,Second Fuel Heat Rate,Second Fuel Multiplier,Second Emission Rate ID,Constraint ID,Emission Rate ID,Emission Price ID,Hydro Number,Resource Group,Mean Repair Time,Risk Outage,Risk Resource Link,Cycle Only Capacity,Cycle Only Heat Rate,Cycle Only Startup Cost,UBB Heat Rate,UBB Bidding Factor,UBB Segment Size,UBB Bidding Shape,Bidding Factor,Bidding Shape,Bidding Adder,Shadow Bidding Adder,Shadow Bidding Resource,Max Operating Reserve,Reliability Area,Reliability Share,Dependency ID,Resource Fixed,Can Drop,Peak Credit,CONE,Heat Rate Units,Currency Units,Custom Memory,RPS,zREM Change Description,zREM Alternate ID,zREM Alternate Source,zREM Alternate Source ID,zREM EIA Plant Code,zREM EIA Gen Code,zREM EIA Utility Code,zREM Status,zREM Mothballed,zREM Commercial Date,zREM Unit Type = Prime Mover,zREM Technology Notation,zREM Cogen,zREM Total Capacity,zREM Primary Fuel,zREM Alternate Fuel,zREM ESD Plant Name,zREM NERC Region Plant Location,zREM ISO,zREM Country,zREM Plant State,zREM Plant County,zREM Plant City,zREM Plant Address,zREM Plant ZipCode,Latitude,Longitude,zREM Geo Source,zREM Resource Group USCensus,zREM Resource Group Generic Primary Fuel,zREM Resource Group Generic UnitType,zREM Service Territory,zREM River System,Primary Key,zREM NERC Assessment Area,Base Resource ID,Outage Scale Method,zREM EIA Nameplate Cap,zREM EIA Summer Cap,zREM EIA Winter Cap,zREM EIA Year,zREM Former Resource ID,Storage ID,Include Capability In Net Demand
158,PJM_AtlanticElec,LDVU,FALSE,LDVU26,PJM_AtlanticElec_LDVU,na,0,yr_PJM_AtlanticElec_capacity_LDVU26,yr_PJM_AtlanticElec_capacity_LDVU26,E3_NR,113.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVU|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
159,PJM_BaltimoreGE,LDVU,FALSE,LDVU27,PJM_BaltimoreGE_LDVU,na,0,yr_PJM_BaltimoreGE_capacity_LDVU27,yr_PJM_BaltimoreGE_capacity_LDVU27,E3_NR,4.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVU|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
160,PJM_ComEd,LDVU,FALSE,LDVU28,PJM_ComEd_LDVU,na,0,yr_PJM_ComEd_capacity_LDVU28,yr_PJM_ComEd_capacity_LDVU28,E3_NR,39.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVU|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
161,PJM_DaytonPL,LDVU,FALSE,LDVU29,PJM_DaytonPL_LDVU,na,0,yr_PJM_DaytonPL_capacity_LDVU29,yr_PJM_DaytonPL_capacity_LDVU29,E3_NR,87.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVU|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
162,PJM_DelmarvaPL,LDVU,FALSE,LDVU30,PJM_DelmarvaPL_LDVU,na,0,yr_PJM_DelmarvaPL_capacity_LDVU30,yr_PJM_DelmarvaPL_capacity_LDVU30,E3_NR,114.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVU|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
163,PJM_Dominion_VP,LDVU,FALSE,LDVU31,PJM_Dominion_VP_LDVU,na,0,yr_PJM_Dominion_VP_capacity_LDVU31,yr_PJM_Dominion_VP_capacity_LDVU31,E3_NR,89.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVU|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
164,PJM_DukeOhioKentucky,LDVU,FALSE,LDVU32,PJM_DukeOhioKentucky_LDVU,na,0,yr_PJM_DukeOhioKentucky_capacity_LDVU32,yr_PJM_DukeOhioKentucky_capacity_LDVU32,E3_NR,100.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVU|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
165,PJM_DuqLight,LDVU,FALSE,LDVU33,PJM_DuqLight_LDVU,na,0,yr_PJM_DuqLight_capacity_LDVU33,yr_PJM_DuqLight_capacity_LDVU33,E3_NR,88.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVU|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
166,PJM_EKPC,LDVU,FALSE,LDVU34,PJM_EKPC_LDVU,na,0,yr_PJM_EKPC_capacity_LDVU34,yr_PJM_EKPC_capacity_LDVU34,E3_NR,42.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVU|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
167,PJM_FirstEnergy_ATSI,LDVU,FALSE,LDVU35,PJM_FirstEnergy_ATSI_LDVU,na,0,yr_PJM_FirstEnergy_ATSI_capacity_LDVU35,yr_PJM_FirstEnergy_ATSI_capacity_LDVU35,E3_NR,41.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVU|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
168,PJM_JerseyCntrlPL,LDVU,FALSE,LDVU36,PJM_JerseyCntrlPL_LDVU,na,0,yr_PJM_JerseyCntrlPL_capacity_LDVU36,yr_PJM_JerseyCntrlPL_capacity_LDVU36,E3_NR,109.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVU|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
169,PJM_MetEd,LDVU,FALSE,LDVU37,PJM_MetEd_LDVU,na,0,yr_PJM_MetEd_capacity_LDVU37,yr_PJM_MetEd_capacity_LDVU37,E3_NR,110.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVU|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
170,PJM_PennElec,LDVU,FALSE,LDVU38,PJM_PennElec_LDVU,na,0,yr_PJM_PennElec_capacity_LDVU38,yr_PJM_PennElec_capacity_LDVU38,E3_NR,111.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVU|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
171,PJM_PennPL_UGI,LDVU,FALSE,LDVU39,PJM_PennPL_UGI_LDVU,na,0,yr_PJM_PennPL_UGI_capacity_LDVU39,yr_PJM_PennPL_UGI_capacity_LDVU39,E3_NR,26.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVU|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
172,PJM_PhiladelphiaElec,LDVU,FALSE,LDVU40,PJM_PhiladelphiaElec_LDVU,na,0,yr_PJM_PhiladelphiaElec_capacity_LDVU40,yr_PJM_PhiladelphiaElec_capacity_LDVU40,E3_NR,108.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVU|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
173,PJM_PotomacElec,LDVU,FALSE,LDVU41,PJM_PotomacElec_LDVU,na,0,yr_PJM_PotomacElec_capacity_LDVU41,yr_PJM_PotomacElec_capacity_LDVU41,E3_NR,112.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVU|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
174,PJM_PublicServiceEG,LDVU,FALSE,LDVU42,PJM_PublicServiceEG_LDVU,na,0,yr_PJM_PublicServiceEG_capacity_LDVU42,yr_PJM_PublicServiceEG_capacity_LDVU42,E3_NR,3.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVU|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
175,PJM_RocklandElec,LDVU,FALSE,LDVU43,PJM_RocklandElec_LDVU,na,0,yr_PJM_RocklandElec_capacity_LDVU43,yr_PJM_RocklandElec_capacity_LDVU43,E3_NR,115.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVU|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
176,isoNE_Boston,LDVM,FALSE,LDVM0,isoNE_Boston_LDVM,na,0,yr_isoNE_Boston_capacity_LDVM0,yr_isoNE_Boston_capacity_LDVM0,E3_NR,71.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVM|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
177,isoNE_ConnCentral,LDVM,FALSE,LDVM1,isoNE_ConnCentral_LDVM,na,0,yr_isoNE_ConnCentral_capacity_LDVM1,yr_isoNE_ConnCentral_capacity_LDVM1,E3_NR,61.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVM|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
178,isoNE_ConnNorwalk,LDVM,FALSE,LDVM2,isoNE_ConnNorwalk_LDVM,na,0,yr_isoNE_ConnNorwalk_capacity_LDVM2,yr_isoNE_ConnNorwalk_capacity_LDVM2,E3_NR,67.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVM|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
179,isoNE_ConnSW,LDVM,FALSE,LDVM3,isoNE_ConnSW_LDVM,na,0,yr_isoNE_ConnSW_capacity_LDVM3,yr_isoNE_ConnSW_capacity_LDVM3,E3_NR,68.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVM|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
180,isoNE_MaineBHE,LDVM,FALSE,LDVM4,isoNE_MaineBHE_LDVM,na,0,yr_isoNE_MaineBHE_capacity_LDVM4,yr_isoNE_MaineBHE_capacity_LDVM4,E3_NR,69.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVM|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
181,isoNE_MaineCentral,LDVM,FALSE,LDVM5,isoNE_MaineCentral_LDVM,na,0,yr_isoNE_MaineCentral_capacity_LDVM5,yr_isoNE_MaineCentral_capacity_LDVM5,E3_NR,9.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVM|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
182,isoNE_MaineSouth,LDVM,FALSE,LDVM6,isoNE_MaineSouth_LDVM,na,0,yr_isoNE_MaineSouth_capacity_LDVM6,yr_isoNE_MaineSouth_capacity_LDVM6,E3_NR,70.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVM|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
183,isoNE_MassCentral,LDVM,FALSE,LDVM7,isoNE_MassCentral_LDVM,na,0,yr_isoNE_MassCentral_capacity_LDVM7,yr_isoNE_MassCentral_capacity_LDVM7,E3_NR,72.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVM|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
184,isoNE_MassSE,LDVM,FALSE,LDVM8,isoNE_MassSE_LDVM,na,0,yr_isoNE_MassSE_capacity_LDVM8,yr_isoNE_MassSE_capacity_LDVM8,E3_NR,63.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVM|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
185,isoNE_MassWest,LDVM,FALSE,LDVM9,isoNE_MassWest_LDVM,na,0,yr_isoNE_MassWest_capacity_LDVM9,yr_isoNE_MassWest_capacity_LDVM9,E3_NR,73.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVM|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
186,isoNE_NewHampshire,LDVM,FALSE,LDVM10,isoNE_NewHampshire_LDVM,na,0,yr_isoNE_NewHampshire_capacity_LDVM10,yr_isoNE_NewHampshire_capacity_LDVM10,E3_NR,74.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVM|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
187,isoNE_RhodeIsland,LDVM,FALSE,LDVM11,isoNE_RhodeIsland_LDVM,na,0,yr_isoNE_RhodeIsland_capacity_LDVM11,yr_isoNE_RhodeIsland_capacity_LDVM11,E3_NR,62.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVM|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
188,isoNE_Vermont,LDVM,FALSE,LDVM12,isoNE_Vermont_LDVM,na,0,yr_isoNE_Vermont_capacity_LDVM12,yr_isoNE_Vermont_capacity_LDVM12,E3_NR,75.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVM|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
189,NY_A_West,LDVM,FALSE,LDVM13,NY_A_West_LDVM,na,0,yr_NY_A_West_capacity_LDVM13,yr_NY_A_West_capacity_LDVM13,E3_NR,10.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVM|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
190,NY_B_Genesee,LDVM,FALSE,LDVM14,NY_B_Genesee_LDVM,na,0,yr_NY_B_Genesee_capacity_LDVM14,yr_NY_B_Genesee_capacity_LDVM14,E3_NR,11.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVM|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
191,NY_C_Central,LDVM,FALSE,LDVM15,NY_C_Central_LDVM,na,0,yr_NY_C_Central_capacity_LDVM15,yr_NY_C_Central_capacity_LDVM15,E3_NR,17.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVM|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
192,NY_D_North,LDVM,FALSE,LDVM16,NY_D_North_LDVM,na,0,yr_NY_D_North_capacity_LDVM16,yr_NY_D_North_capacity_LDVM16,E3_NR,18.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVM|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
193,NY_E_MohawkValley,LDVM,FALSE,LDVM17,NY_E_MohawkValley_LDVM,na,0,yr_NY_E_MohawkValley_capacity_LDVM17,yr_NY_E_MohawkValley_capacity_LDVM17,E3_NR,19.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVM|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
194,NY_F_Capital,LDVM,FALSE,LDVM18,NY_F_Capital_LDVM,na,0,yr_NY_F_Capital_capacity_LDVM18,yr_NY_F_Capital_capacity_LDVM18,E3_NR,20.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_LDVM|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
