census_division,Scenario,Category,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
West North Central,Reference,Buildings Other,191.98070531955074,193.9250391519108,194.39365023176646,195.08664410012835,196.06227151130807,197.2592919712706,198.54947079341642,199.8184944182942,200.93971533311068,202.20424614475485,203.62810388357883,205.15937926715765,206.33658064105714,207.72060311380991,209.26836937873358,210.83966762879834,212.44269305088017,214.03129903866127,215.63567481224354,217.25513487682204,218.89172116694436,220.5809187447842,222.04693209232337,223.63761262286496,225.31343020478585,227.10487599372897,228.96221101085754,230.91927638973812,232.9988316310757,235.19373842557846,237.4175192766594,239.76698084829718,242.28524450953802
West North Central,Reference,Buildings: Space Heating,7.224286205812342,7.278918087240452,7.331099556403764,7.381347202723849,7.42964541656664,7.476245589711269,7.521187665154737,7.564268303860018,7.605654014094039,7.645486416627566,7.683527651057909,7.719769430152228,7.754410565978246,7.78766563089596,7.819294140367073,7.849122598060795,7.876810561851498,7.9016521764073975,7.923162186116566,7.940441574293864,7.952874144778239,7.960077083341572,7.961969470020578,7.959364383380797,7.952652835107419,7.942725420505029,7.930436445858489,7.916319370180025,7.900787771895588,7.884353727904127,7.867192000684439,7.849376426168749,7.831114139774315
West North Central,Reference,Buildings: Water Heating,10.141901152221788,10.157601755984397,10.17329136995373,10.192993740284576,10.218361996053254,10.250396044374783,10.289444435056092,10.335289686795662,10.387289673711738,10.444545578276944,10.506067359424463,10.570910617266504,10.638267782580838,10.709125790398803,10.783050518088412,10.859727936176489,10.938923864035262,11.020448812862941,11.104132507937631,11.189808647373493,11.277308535263993,11.366461329339224,11.457098777412012,11.549062162101734,11.642209606725071,11.73642166822367,11.831604267775658,11.927688566967015,12.024628233242058,12.122394889200311,12.220973149131193,12.320355892886942,12.420540344641841
West North Central,Reference,Industry,98.65465823917575,99.2860480525669,99.92147875619033,100.56097621991626,101.20456646840064,101.85227569140439,102.50413025411227,103.16015669713309,103.82038172618036,104.48483216047735,105.15353507722362,105.82651771872366,106.50380743047245,107.18543176434608,107.8714185817923,108.56179564106829,109.25659111319344,109.95583327237765,110.65955059921201,111.36777178066856,112.08052550371946,112.797840868099,113.51974707673203,114.24627343573397,114.97744956079181,115.71330527397373,116.45387039734787,117.19917516574455,117.94924991718459,118.70412509287951,119.46383144361224,120.22840002973759,120.99786180841963
West North Central,Reference,Transportation: Heavy Duty,0.0005159527359003909,0.0020123085415039866,0.005995525576983313,0.011861308647091642,0.019605770563916696,0.029110123529072135,0.040357142976422664,0.05327413632500727,0.06772198104721229,0.08375662189819141,0.10133650920412259,0.12050169224827185,0.14105065433867314,0.16287773557835236,0.18582825436899206,0.20963358611007846,0.23437866900480653,0.2600878570542161,0.2868670299511469,0.3145094093176321,0.34251705329587606,0.37007576060718017,0.39727324528045865,0.4247106995712044,0.45262870604873484,0.48114442313269656,0.5103176435537474,0.5402021584803215,0.5707939517363226,0.6020899513391611,0.6340038765766232,0.6663293711200805,0.6987521093394836
West North Central,Reference,Transportation: Light Duty,0.04406642832154681,0.11825655900278734,0.26137919697639866,0.43663466345473284,0.6428687019980082,0.8785418964171888,1.1427994554318426,1.4348071484780636,1.7279609087622412,2.0220019870192276,2.3164349076453044,2.6113577253941185,2.9088225432097885,3.2144048732808277,3.5334203393069576,3.8669135887287465,4.206604948441649,4.5362467881776825,4.8309517345647075,5.085254924574143,5.302114701173551,5.487457145797379,5.647205653830133,5.789167533327586,5.917699462362136,6.036670071058056,6.149381881038257,6.258559604648147,6.366555794429012,6.475348002282259,6.58648610482269,6.700765426682206,6.818067376124463
West North Central,Reference,Transportation: Other,0.4738767221819529,0.4729289686013775,0.4719831106311538,0.47103914517556533,0.47009706604317936,0.46915687220209035,0.46821855849277094,0.46728212181950474,0.46634755702276437,0.465414862038739,0.4644840327398066,0.46355506396643975,0.46262795468673323,0.46170269870925396,0.4607792929382856,0.4598577342781119,0.4589380186011108,0.45802014281156583,0.4571041027818553,0.45618989438435714,0.4552775145233551,0.4543669590712271,0.4534582259641624,0.452551309010728,0.451646206147113,0.4507429142776011,0.4498414282426648,0.4489417449465877,0.4480438623255589,0.44714777418814566,0.44625347847053687,0.4453609720770162,0.4444702498480562
West South Central,High Electrification,Buildings Other,396.9881924205239,399.2280528724011,398.9303348985434,398.9467343143353,399.37637662238984,399.98499025505424,400.6034662174385,401.18127111530237,401.5745382454177,402.1572669444257,402.92198451356825,403.78533211244843,404.12127124259155,407.66618463017744,411.60214067454206,415.79571221229713,420.29868573171393,425.0611412360757,430.1113378261973,435.4211767198757,440.99322080578474,446.88115283420103,452.7039658409742,456.25666793592046,460.0541663470699,464.1141732303437,468.3478922724282,472.7809965423578,477.4259947841023,482.26134329003617,487.1640791576567,492.2635744572765,497.6185813314969
West South Central,High Electrification,Buildings: Space Heating,15.47836104838808,15.652700623226549,15.88327229138797,16.16335737364504,16.482774393053774,16.830776561307367,17.196713163197572,17.570906576926003,17.946430411509553,18.31755681351571,18.67821020100236,19.023423339360384,19.34921652243114,19.72707823693477,20.152016418736128,20.620744233159158,21.13079937002417,21.67924883633639,22.263900976311046,22.87997875453283,23.52192151909499,24.182986661471553,24.855954002535547,25.490165907845817,26.08232117049224,26.632387560242677,27.141186000684172,27.608727001447463,28.03458664966782,28.41858156066297,28.758967868472787,29.053694562131852,29.3017934157386
West South Central,High Electrification,Buildings: Water Heating,22.5777108656406,22.506758441182676,22.309629532669337,22.002738235881043,21.598623372386733,21.107374906776123,20.535044877340898,19.883953598496955,19.154375732323615,18.346762201286996,17.46363821715021,16.51056013351697,15.495921587604453,14.633161396136467,13.937557690799581,13.420400483570264,13.087178796730692,12.936917553267545,12.962571246304975,13.152152738736504,13.490175429741164,13.959096465681904,14.54062901680539,15.144356590821234,15.752879310017926,16.350709163658518,16.924937618869162,17.465616893255202,17.965891724605484,18.421925585288726,18.832656516134964,19.199412188037886,19.525423721145067
West South Central,High Electrification,Industry,196.84885190279502,204.33365999495953,211.8073585281719,219.26823242022596,226.7145257088168,234.14444092422443,241.55613783468164,248.94773334182136,256.31730001693916,263.662866100993,270.98241383176065,278.2738795483921,285.5351520185666,305.7229919662509,325.9087434740995,346.0881795817058,366.2569619800562,386.41063871137106,406.54464176439325,426.65428561065,446.7347638587676,466.781147999839,486.7883844799487,506.7512921909083,526.6645605883085,546.5227466594908,566.3202730415998,586.0514245713441,605.7103468212591,625.2910423358106,644.7873687494458,664.1930357545666,683.5016024877111
West South Central,High Electrification,Transportation: Heavy Duty,0.0005227634132109202,0.10605106477609492,0.3135483773900946,0.6187371697616019,1.0218285954429542,1.517116819333227,2.1035105215765273,2.7772213716358047,3.5315548622870065,4.3691663389217315,5.2878922981057,6.288915704303247,7.3613129747830115,8.727896701640246,10.377282842719492,12.287848594250754,14.464935011207334,16.909246030073025,19.62948662356247,22.605352200674762,25.794396776968863,29.114037314550927,32.56677339622596,35.86238071185185,39.02555205398322,42.06541500773322,44.98296454870623,47.77711191754154,50.4358883099752,52.94860376833627,55.294090232383695,57.44399012893087,59.36667741110279
West South Central,High Electrification,Transportation: Light Duty,0.11053388127996361,0.6173616433029564,1.5498386588279023,2.888701419145768,4.603552632784286,6.6674957624725275,9.06012409642233,11.761972961335625,14.755899554342546,18.025450459505713,21.55722069509133,25.34780195865321,29.42223938528648,33.781749696380125,38.51922949784145,43.68403936577797,49.200591328162254,54.86149357544681,60.4399195958581,65.81314889029397,70.96702308084483,75.93220481369144,80.7442468626319,85.07156295620725,88.9597660214368,92.44965359198021,95.58432341279152,98.4108737803971,100.9747310789199,103.31614914715927,105.46331998867362,107.42715581922657,109.19978622652691
West South Central,High Electrification,Transportation: Other,0.8883421079590547,1.0335123933880153,1.1773459395190249,1.3198546764984964,1.4610504273033769,1.60094491086259,1.7395497425772757,1.8768764332803098,2.012936392357745,2.1477409293095313,2.2813012506280756,2.41362846500064,2.5447335822688677,3.108883732632347,3.672823946338632,4.236351342227023,4.799253130643511,5.36130631430271,5.922277369380665,6.481921957822061,7.039984563692387,7.596198199762501,8.150284038138155,8.70195107210391,9.250895757157451,9.796801641639114,10.33933899736139,10.87816441382164,11.412920423629206,11.943235075908511,12.468721540916572,12.988977662636495,13.50358553218058
West South Central,Reference,Buildings Other,396.9881924205239,399.80496192648934,400.13867903389695,400.82930711127665,401.8634442821094,403.066577168032,404.2935577889964,405.4534403666903,406.38203777300413,407.47242449620387,408.74450078024546,410.1481143761086,411.05277716410126,412.2366411997182,413.7957038286862,415.5328272039872,417.4653806627883,419.5378750643834,421.78608823222015,424.18510986234304,426.7126663648998,429.39967480456926,431.84120671903287,434.5490191560472,437.4585171681168,440.60472632213754,443.9069060180445,447.400350732233,451.10395355266746,454.998070180359,458.95398633046995,463.1051681027113,467.51032684691523
West South Central,Reference,Buildings: Space Heating,15.47836104838808,15.601473139107785,15.721189452792688,15.83737241902296,15.9498310618685,16.058953324058244,16.16469975786503,16.26654183902284,16.364776361231883,16.45965577739967,16.550606480143422,16.637537445897628,16.720793562596526,16.800807626069908,16.876988328165822,16.948912209609034,17.01582750524554,17.076229001469144,17.129114372621896,17.17260278912994,17.205418321420108,17.226770446658954,17.236498927405055,17.236051421012803,17.22627058028324,17.209090943503277,17.18637852513165,17.159310096977297,17.128804833949665,17.095994884772747,17.061280341197207,17.024840124228856,16.98713672265936
West South Central,Reference,Buildings: Water Heating,22.5777108656406,22.62209019646797,22.666564617960205,22.719655037834155,22.784863385463307,22.864307594995218,22.9587260174747,23.06765834926115,23.189745123187993,23.32308326087049,23.46557614645309,23.615223697572112,23.77031543233953,23.93293941420147,24.102176928280283,24.277364619170406,24.45800911321772,24.643712273806727,24.834116708502354,25.028873169523493,25.227626731878384,25.43001741022542,25.63569017502016,25.844309945369996,26.055576989644337,26.26923908495157,26.48509793667379,26.703009136645747,26.922876517309934,27.144643055633246,27.36828057466771,27.59378035471959,27.821145511458834
West South Central,Reference,Industry,196.84885190279502,198.12836941036568,199.41620377018245,200.71240914053502,202.01703978426556,203.33015059153254,204.6517965570471,205.98203319828355,207.32091645092726,208.668502355216,210.0248476832565,211.39000920715543,212.76404422178288,214.1470105447724,215.5389660983101,216.93996932734564,218.35007919959196,219.76935468276216,221.19785547643792,222.63564159385908,224.08277325737106,225.53931121208214,227.00531672586462,228.48085127569578,229.96597686131642,231.4607556915727,232.96525060262695,234.47952474429943,236.00364168462124,237.53766530528148,239.08166011528525,240.6356909372959,242.19982290763454
West South Central,Reference,Transportation: Heavy Duty,0.0005227634132109202,0.0023913279118652066,0.007152894413979865,0.014212202676199888,0.0235756722332395,0.03512484489566511,0.04882393750784243,0.06458591937121327,0.08227897360008286,0.10195160113840207,0.12355333022415223,0.14707666756656837,0.17226278672660877,0.19889068842581176,0.22664317028030911,0.2551731581592751,0.28458409857796957,0.31512542496242546,0.3471867026992214,0.38060862172923493,0.4145756669457497,0.44802527989034147,0.48104532245539544,0.5143901046072092,0.548368587887205,0.5831113220025642,0.6186633890245149,0.6550479797835943,0.6922220833972169,0.7301196330252212,0.7685684889487976,0.8072575964818174,0.8457682304945134
West South Central,Reference,Transportation: Light Duty,0.11053388127996361,0.25827537635386344,0.5456704605833945,0.898318445476733,1.3138450054792645,1.789156369207632,2.322528111628051,2.9123379943621734,3.5047365251950584,4.09918455208049,4.6946854798930495,5.2914628767706136,5.893698978618666,6.51287521527997,7.159708098715808,7.83629339790501,8.525810064585382,9.19529526846534,9.79427182333302,10.311619136791625,10.753296470235068,11.131295862669964,11.457590304649674,11.747785256398496,12.0106838551448,12.254114179798645,12.484765448263868,12.70816329072864,12.929082513201285,13.151535899917947,13.378667799622214,13.612095757322509,13.851577691737445
West South Central,Reference,Transportation: Other,0.8883421079590547,0.8865654243579064,0.8847922934569142,0.8830227089829171,0.8812566636172277,0.8794941500411579,0.8777351619815467,0.8759796910741797,0.8742277320914226,0.8724792766690609,0.8707343174884066,0.8689928493218259,0.8672548638051037,0.8655203536195528,0.8637893135375386,0.8620617341493201,0.8603376112727896,0.858616935498206,0.8568997015979347,0.8551859022532885,0.8534755311911059,0.8517685800471726,0.8500650425483275,0.8483649124214097,0.8466681823477318,0.844974846054132,0.843284896221923,0.8415983265779441,0.8399151298035071,0.8382352996254511,0.8365588287250885,0.8348857118747851,0.8332159396647992
